Time, X, Y, Z, Rotation, isSick
285,443.5931,4.951824,89.96329,127.5728,0
285.5,444.485,4.95134,88.82837,136.7003,0
286,445.6519,4.987268,88.66177,147.6503,0
286.5,446.4354,4.991094,88.47034,160.844,0
287,447.8904,4.999084,88.12225,160.844,0
287.5,449.1748,4.999084,87.2095,160.844,0
288,450.2474,4.999084,86.27025,160.844,0
288.5,451.5713,4.999084,85.51741,160.844,0
289,452.9653,4.999084,85.23112,160.844,0
289.5,454.4247,4.999084,85.08531,153.4906,0
290,455.8469,4.999084,84.84579,145.2617,0
290.5,457.3758,4.999084,84.42039,145.2617,0
291,458.8135,4.999084,83.99061,145.2617,0
291.5,459.8412,4.999084,83.03621,145.2617,0
292,460.74,4.999084,82.08592,155.9951,0
292.5,461.9325,4.999084,81.29983,157.2637,0
293,463.2622,4.999084,80.59847,157.2637,0
293.5,464.5493,4.999084,79.75763,157.2637,0
294,465.6805,4.999084,78.89111,157.2637,0
294.5,466.8472,4.999084,78.00826,157.2637,0
295,468.1485,4.999084,77.43618,152.6046,0
295.5,469.4158,4.999084,76.85706,147.6419,0
296,470.6845,4.999084,75.93358,147.6419,0
296.5,471.948,4.999084,75.29541,147.6419,0
297,473.2932,4.999084,74.4517,147.6419,0
297.5,474.6084,4.999084,73.72647,147.6419,0
298,475.4555,4.999084,72.69615,159.6166,0
298.5,476.9043,4.999084,72.31713,159.6166,0
299,477.4823,4.999084,71.60093,172.5025,0
299.5,478.4737,4.999084,70.48022,172.5025,0
300,479.0778,4.999084,69.14722,172.5025,0
300.5,479.8313,4.999084,67.93628,172.5025,0
301,481.2337,4.999084,67.31959,172.5025,0
301.5,482.6336,4.999084,66.79818,168.485,0
302,483.9406,4.999084,66.34358,158.5063,0
302.5,485.4389,4.999084,66.2966,145.2353,0
303,486.5288,4.999084,65.32019,145.2353,0
303.5,487.7769,4.999084,65.46127,129.2569,0
304,488.84,4.999084,64.34328,129.2569,0
304.5,490.1175,4.999084,64.12028,119.2091,0
305,491.3205,4.999084,64.23724,100.2867,0
305.5,492.5594,4.999084,63.38486,100.2867,0
306,493.857,4.999084,62.63524,100.2867,0
306.5,494.9978,4.999084,61.78848,112.8167,0
307,496.237,4.999084,61.34989,123.5976,0
