Time, X, Y, Z, Rotation, isSick
244.0143,105.4903,-5.960464E-08,56.16037,291.6838,0
244.515,106.0136,0,57.5071,290.6918,0
245.0164,106.4195,-1.788139E-07,58.77029,320.7769,0
245.5155,107.1117,0,60.01105,331.2175,0
246.0161,108.6026,-5.960464E-08,59.94689,339.584,0
246.5178,110.0432,-5.960464E-08,59.98864,312.8885,0
247.02,111.1414,0,60.68845,284.4622,0
247.52,111.9128,0,61.84802,254.3546,0
248.02,112.1853,0,63.20872,224.2346,0
248.52,112.0949,0,64.53589,194.17,0
249.02,110.9241,0,65.2402,164.177,0
249.5189,109.8722,-1.192093E-07,64.4879,151.965,0
250.0158,108.4838,-5.960464E-08,64.20908,181.7779,0
250.5161,107.0989,-5.960464E-08,64.59438,211.7948,0
251.0176,106.3693,-5.960464E-08,65.66899,232.5578,0
251.5182,106.565,-5.960464E-08,66.95988,202.5185,0
252.02,105.5483,0,67.49551,174.0223,0
252.5179,104.1313,0,67.3659,142.5375,0
253.0069,104.1122,-5.960464E-08,65.78901,113.1999,0
253.5068,103.8992,0,64.30495,97.42675,0
254.0094,103.4856,-1.192093E-07,62.94813,115.9463,0
254.5136,103.9292,-2.539158E-05,61.54466,115.9463,0
255.0112,103.2791,-1.192093E-07,60.27919,115.9463,0
255.5007,102.2614,-5.960464E-08,59.39332,86.72239,0
256.02,102.2758,-5.960464E-08,58.43665,58.55915,0
256.5025,103.4127,-0.0007830858,57.64545,78.70294,0
257.0042,103.905,-5.960464E-08,56.33661,100.0767,0
257.5052,103.8135,0,54.94242,78.93916,0
258.0058,103.985,0,53.50456,48.90082,0
258.52,104.6783,-1.788139E-07,52.29974,19.44938,0
259.0116,106.1452,0,51.95814,348.5545,0
259.508,107.5331,0,51.88551,318.7688,0
260.0094,108.8615,-5.960464E-08,51.78173,288.6886,0
260.5108,110.1649,-5.960464E-08,51.71223,258.6023,0
261.0131,111.3281,0,51.90575,228.4654,0
261.5143,111.8074,0,53.0984,198.3927,0
262.006,112.5359,-5.960464E-08,53.89525,168.8933,0
262.5015,113.6008,0,53.98323,139.1652,0
263.02,113.3314,0,52.3686,110.213,0
263.5081,113.8219,0,50.99565,79.47708,0
267.02,117.8382,-5.960464E-08,50.12638,330.5424,0
267.52,117.7085,-5.960464E-08,51.74799,302.1111,0
268.0093,116.5544,-5.960464E-08,52.81638,284.4504,0
268.5152,116.1567,-5.960464E-08,54.21651,290.8644,0
269.0034,116.6123,0,55.57396,280.1676,0
269.5054,116.1818,0,56.92464,250.0488,0
270.0053,114.8959,-5.960464E-08,57.7054,220.0554,0
270.5044,113.8732,-1.192093E-07,57.12789,190.1107,0
271.0096,112.7165,0,56.71249,211.2593,0
271.5099,111.8841,-0.0007138848,57.87539,206.3998,0
272.0082,110.3717,0,58.20837,176.5025,0
272.5112,108.8791,0,58.42086,173.9731,0
273.0124,107.6997,-5.960464E-08,59.28605,204.0421,0
273.5045,107.2455,-5.960464E-08,60.59329,204.5346,0
274.0009,106.6614,0,59.49397,174.7493,0
274.5023,105.9124,0,58.43591,144.6626,0
275.0028,105.8921,0,56.82321,114.6335,0
275.5042,106.1181,-5.960464E-08,55.25778,92.06335,0
276.004,106.5723,-1.192093E-07,53.92304,92.06335,0
276.52,107.548,0,53.10559,112.88,0
